id,label,coords
H1_00000504_00000367_00000027,-1,
H1_00000504_00000367_00000028,-1,
H1_00000504_00000367_00000029,-1,
H1_00000520_00000973_00000001,-1,
H1_00000520_00000973_00000002,-1,
H1_00000520_00000973_00000003,1,324 60
H1_00000520_00000973_00000004,1,142 281 132 285
H1_00000520_00000973_00000005,1,130 289 117 299
H1_00000520_00000973_00000006,1,114 305
H1_00000520_00000973_00000007,-1,
H1_00000520_00000973_00000008,1,115 322
H1_00000520_00000973_00000009,1,433 257
H1_00000520_00000973_00000010,-1,
H1_00000520_00000973_00000011,-1,
H1_00000520_00000973_00000012,-1,
H1_00000520_00000973_00000013,-1,
H1_00000520_00000973_00000014,1,209 469 429 231
H1_00000520_00000973_00000015,1,433 244 164 423
H1_00000520_00000973_00000016,1,433 255
H1_00000520_00000973_00000017,1,207 99 401 307
H1_00000520_00000973_00000018,1,171 443 414 262
H1_00000520_00000973_00000019,1,196 445 436 252
H1_00000520_00000973_00000020,1,443 316 206 450 437 265
H1_00000520_00000973_00000021,1,217 454 438 278
H1_00000520_00000973_00000022,1,239 459 131 222 438 285
H1_00000520_00000973_00000023,1,436 302
H1_00000520_00000973_00000024,1,166 213 217 432 420 343 176 210 430 335
H1_00000520_00000973_00000025,1,182 217 170 223 338 201 348 198
H1_00000520_00000973_00000026,1,170 260 412 330
H1_00000520_00000973_00000027,-1,
H1_00000520_00000973_00000028,-1,
H1_00000520_00000973_00000029,-1,
H1_00000523_00000813_00000001,0,
H1_00000523_00000813_00000002,0,
H1_00000523_00000813_00000003,0,
H1_00000523_00000813_00000004,0,
H1_00000523_00000813_00000005,0,
H1_00000523_00000813_00000006,0,
H1_00000523_00000813_00000007,0,
H1_00000523_00000813_00000008,0,
H1_00000523_00000813_00000009,0,
H1_00000523_00000813_00000010,0,
H1_00000523_00000813_00000011,0,
H1_00000523_00000813_00000012,0,
H1_00000523_00000813_00000013,0,
H1_00000523_00000813_00000014,0,
H1_00000523_00000813_00000015,0,
H1_00000523_00000813_00000016,0,
H1_00000523_00000813_00000017,0,
H1_00000523_00000813_00000018,0,
H1_00000523_00000813_00000019,0,
H1_00000523_00000813_00000020,0,
H1_00000523_00000813_00000021,0,
H1_00000523_00000813_00000022,0,
H1_00000523_00000813_00000023,0,
H1_00000523_00000813_00000024,0,
H1_00000523_00000813_00000025,0,
H1_00000523_00000813_00000026,0,
H1_00000523_00000813_00000027,0,
H1_00000523_00000813_00000028,0,
H1_00000523_00000813_00000029,0,
H1_00000523_00000813_00000030,0,
H1_00000564_00000210_00000001,1,315 103 290 78 256 52 284 72
H1_00000564_00000210_00000002,-1,
H1_00000564_00000210_00000003,-1,
H1_00000564_00000210_00000004,1,238 127 241 109 242 119
H1_00000564_00000210_00000005,1,244 111 239 100
H1_00000564_00000210_00000006,1,241 138 247 111 246 125 239 107
H1_00000564_00000210_00000007,-1,
H1_00000564_00000210_00000008,-1,
H1_00000564_00000210_00000009,-1,
H1_00000564_00000210_00000010,-1,
H1_00000564_00000210_00000011,-1,
H1_00000564_00000210_00000012,-1,
H1_00000564_00000210_00000013,-1,
H1_00000564_00000210_00000014,-1,
H1_00000564_00000210_00000015,-1,
H1_00000564_00000210_00000016,-1,
H1_00000564_00000210_00000017,1,268 54
H1_00000564_00000210_00000018,-1,
H1_00000564_00000210_00000019,-1,
H1_00000564_00000210_00000020,-1,
H1_00000564_00000210_00000021,-1,
H1_00000564_00000210_00000022,-1,
H1_00000564_00000210_00000023,-1,
H1_00000564_00000210_00000024,-1,
H1_00000564_00000210_00000025,-1,
H1_00000564_00000210_00000026,-1,
H1_00000564_00000210_00000027,-1,
H1_00000564_00000210_00000028,1,337 284 318 275 347 293 327 280 359 299
H1_00000564_00000210_00000029,-1,
H1_00000564_00000210_00000030,-1,
H1_00000577_00000877_00000001,1,378 171
H1_00000577_00000877_00000002,-1,
H1_00000577_00000877_00000003,1,268 396 147 129
H1_00000577_00000877_00000004,-1,
H1_00000577_00000877_00000005,-1,
H1_00000577_00000877_00000006,1,133 283 124 286
H1_00000577_00000877_00000007,-1,
H1_00000577_00000877_00000008,-1,
H1_00000577_00000877_00000009,1,116 310 400 315 405 322
H1_00000577_00000877_00000010,1,116 312
H1_00000577_00000877_00000011,-1,
H1_00000577_00000877_00000012,1,151 371
H1_00000577_00000877_00000013,1,152 370
H1_00000577_00000877_00000014,1,163 380 371 382
H1_00000577_00000877_00000015,1,167 380
H1_00000577_00000877_00000016,1,172 381
H1_00000577_00000877_00000017,1,184 386
H1_00000577_00000877_00000018,-1,
H1_00000577_00000877_00000019,-1,
H1_00000577_00000877_00000020,1,222 381
H1_00000577_00000877_00000021,-1,
H1_00000577_00000877_00000022,1,146 292
H1_00000577_00000877_00000023,-1,
H1_00000577_00000877_00000024,-1,
H1_00000577_00000877_00000025,1,354 276 343 277
H1_00000577_00000877_00000026,-1,
H1_00000577_00000877_00000027,-1,
H1_00000577_00000877_00000028,-1,
H1_00000579_00000150_00000001,0,
H1_00000579_00000150_00000002,0,
H1_00000579_00000150_00000003,0,
H1_00000579_00000150_00000004,0,
H1_00000579_00000150_00000005,0,
H1_00000579_00000150_00000006,0,
H1_00000579_00000150_00000007,0,
H1_00000579_00000150_00000008,0,
H1_00000579_00000150_00000009,0,
H1_00000579_00000150_00000010,0,
H1_00000579_00000150_00000011,0,
H1_00000579_00000150_00000012,0,
H1_00000579_00000150_00000013,0,
H1_00000579_00000150_00000014,0,
H1_00000579_00000150_00000015,0,
H1_00000579_00000150_00000016,0,
H1_00000579_00000150_00000017,0,
H1_00000579_00000150_00000018,0,
H1_00000579_00000150_00000019,0,
H1_00000579_00000150_00000020,0,
H1_00000579_00000150_00000021,0,
H1_00000579_00000150_00000022,0,
H1_00000579_00000150_00000023,0,
H1_00000579_00000150_00000024,0,
H1_00000579_00000150_00000025,0,
H1_00000579_00000150_00000026,0,
H1_00000579_00000150_00000027,0,
H1_00000600_00000369_00000001,0,
H1_00000600_00000369_00000002,0,
H1_00000600_00000369_00000003,0,
H1_00000600_00000369_00000004,0,
H1_00000600_00000369_00000005,0,
H1_00000600_00000369_00000006,0,
H1_00000600_00000369_00000007,0,
H1_00000600_00000369_00000008,0,
H1_00000600_00000369_00000009,0,
H1_00000600_00000369_00000010,0,
H1_00000600_00000369_00000011,0,
H1_00000600_00000369_00000012,0,
H1_00000600_00000369_00000013,0,
H1_00000600_00000369_00000014,0,
H1_00000600_00000369_00000015,0,
H1_00000600_00000369_00000016,0,
H1_00000600_00000369_00000017,0,
H1_00000600_00000369_00000018,0,
H1_00000600_00000369_00000019,0,
H1_00000600_00000369_00000020,0,
H1_00000600_00000369_00000021,0,
H1_00000600_00000369_00000022,0,
H1_00000600_00000369_00000023,0,
H1_00000600_00000369_00000024,0,
H1_00000600_00000369_00000025,0,
H1_00000600_00000369_00000026,0,
H1_00000600_00000369_00000027,0,
H1_00000600_00000369_00000028,0,
H1_00000615_00000865_00000001,1,391 189 356 123
H1_00000615_00000865_00000002,1,403 213
H1_00000615_00000865_00000003,1,406 218
H1_00000615_00000865_00000004,1,353 138
H1_00000615_00000865_00000005,-1,
H1_00000615_00000865_00000006,1,371 106
H1_00000615_00000865_00000007,-1,
H1_00000615_00000865_00000008,1,316 76
H1_00000615_00000865_00000009,1,373 150
H1_00000615_00000865_00000010,-1,
H1_00000615_00000865_00000011,-1,
H1_00000615_00000865_00000012,-1,
H1_00000615_00000865_00000013,1,393 179
H1_00000615_00000865_00000014,-1,
H1_00000615_00000865_00000015,-1,
H1_00000615_00000865_00000016,-1,
H1_00000615_00000865_00000017,-1,
H1_00000615_00000865_00000018,-1,
H1_00000615_00000865_00000019,-1,
H1_00000615_00000865_00000020,-1,
H1_00000615_00000865_00000021,-1,
H1_00000615_00000865_00000022,-1,
H1_00000615_00000865_00000023,-1,
H1_00000615_00000865_00000024,-1,
H1_00000615_00000865_00000025,-1,
H1_00000615_00000865_00000026,-1,
H1_00000615_00000865_00000027,1,299 330 323 324 341 302 311 330 331 313
H1_00000615_00000865_00000028,-1,
H1_00000615_00000865_00000029,-1,
H1_00000624_00000575_00000001,-1,
H1_00000624_00000575_00000002,-1,
H1_00000624_00000575_00000003,-1,
H1_00000624_00000575_00000004,-1,
H1_00000624_00000575_00000005,1,265 122 268 112 212 120
H1_00000624_00000575_00000006,-1,
H1_00000624_00000575_00000007,-1,
H1_00000624_00000575_00000008,1,362 228
H1_00000624_00000575_00000009,1,366 226
H1_00000624_00000575_00000010,-1,
H1_00000624_00000575_00000011,1,372 221
H1_00000624_00000575_00000012,1,372 221
H1_00000624_00000575_00000013,1,374 221
H1_00000624_00000575_00000014,1,373 222
H1_00000624_00000575_00000015,1,377 223
H1_00000624_00000575_00000016,1,378 228
H1_00000624_00000575_00000017,1,378 229
H1_00000624_00000575_00000018,1,380 233
H1_00000624_00000575_00000019,1,379 234
H1_00000624_00000575_00000020,1,378 236
H1_00000624_00000575_00000021,1,378 239
H1_00000624_00000575_00000022,1,375 240
H1_00000624_00000575_00000023,1,369 240
H1_00000624_00000575_00000024,1,351 237 361 239
H1_00000624_00000575_00000025,1,360 238 338 234 350 238
H1_00000624_00000575_00000026,1,315 231 347 236 324 234 335 235
H1_00000624_00000575_00000027,1,292 230 305 232 327 233 316 233
H1_00000624_00000575_00000028,1,219 242 303 232 219 251 291 233
H1_00000624_00000575_00000029,1,234 248 267 237 278 236 259 242 247 247
H1_00000624_00000575_00000030,-1,
H1_00000624_00000575_00000031,-1,
H1_00000630_00000206_00000001,1,184 152 179 158 116 168 190 145
H1_00000630_00000206_00000002,1,119 235 94 197
H1_00000630_00000206_00000003,1,122 238
H1_00000630_00000206_00000004,1,121 241 179 143
H1_00000630_00000206_00000005,-1,
H1_00000630_00000206_00000006,1,214 76
H1_00000630_00000206_00000007,-1,
H1_00000630_00000206_00000008,-1,
H1_00000630_00000206_00000009,-1,
H1_00000630_00000206_00000010,-1,
H1_00000630_00000206_00000011,-1,
H1_00000630_00000206_00000012,-1,
H1_00000630_00000206_00000013,-1,
H1_00000630_00000206_00000014,-1,
H1_00000630_00000206_00000015,-1,
H1_00000630_00000206_00000016,-1,
H1_00000630_00000206_00000017,-1,
H1_00000630_00000206_00000018,-1,
H1_00000630_00000206_00000019,-1,
H1_00000630_00000206_00000020,-1,
H1_00000630_00000206_00000021,-1,
H1_00000630_00000206_00000022,-1,
H1_00000630_00000206_00000023,-1,
H1_00000630_00000206_00000024,-1,
H1_00000630_00000206_00000025,1,154 311
H1_00000630_00000206_00000026,1,188 335 182 322 169 314 326 326 155 316
H1_00000630_00000206_00000027,1,267 159
H1_00000630_00000206_00000028,-1,
H1_00000630_00000206_00000029,-1,
H1_00000630_00000206_00000030,-1,
H1_00000630_00000206_00000031,-1,
H1_00000648_00000546_00000001,-1,
H1_00000648_00000546_00000002,-1,
H1_00000648_00000546_00000003,1,356 283 337 275 349 278 365 286
H1_00000648_00000546_00000004,1,369 294
H1_00000648_00000546_00000005,1,391 291 337 272
H1_00000648_00000546_00000006,-1,
H1_00000648_00000546_00000007,1,364 286 354 283 393 300 406 302
H1_00000648_00000546_00000008,1,394 301 406 303
H1_00000648_00000546_00000009,1,405 305
H1_00000648_00000546_00000010,1,406 307
H1_00000648_00000546_00000011,1,404 314
H1_00000648_00000546_00000012,-1,
H1_00000648_00000546_00000013,-1,
H1_00000648_00000546_00000014,-1,
H1_00000648_00000546_00000015,-1,
H1_00000648_00000546_00000016,-1,
H1_00000648_00000546_00000017,-1,
H1_00000648_00000546_00000018,1,342 393
H1_00000648_00000546_00000019,-1,
H1_00000648_00000546_00000020,-1,
H1_00000648_00000546_00000021,-1,
H1_00000648_00000546_00000022,-1,
H1_00000648_00000546_00000023,-1,
H1_00000648_00000546_00000024,1,182 327
H1_00000648_00000546_00000025,-1,
H1_00000648_00000546_00000026,-1,
H1_00000648_00000546_00000027,-1,
H1_00000648_00000546_00000028,-1,
H1_00000648_00000546_00000029,-1,
H1_00000662_00000186_00000001,0,
H1_00000662_00000186_00000002,0,
H1_00000662_00000186_00000003,0,
H1_00000662_00000186_00000004,0,
H1_00000662_00000186_00000005,0,
H1_00000662_00000186_00000006,0,
H1_00000662_00000186_00000007,0,
H1_00000662_00000186_00000008,0,
H1_00000662_00000186_00000009,0,
H1_00000662_00000186_00000010,0,
H1_00000662_00000186_00000011,0,
H1_00000662_00000186_00000012,0,
H1_00000662_00000186_00000013,0,
H1_00000662_00000186_00000014,0,
H1_00000662_00000186_00000015,0,
H1_00000662_00000186_00000016,0,
H1_00000662_00000186_00000017,0,
H1_00000662_00000186_00000018,0,
H1_00000662_00000186_00000019,0,
H1_00000662_00000186_00000020,0,
H1_00000662_00000186_00000021,0,
H1_00000662_00000186_00000022,0,
H1_00000662_00000186_00000023,0,
H1_00000662_00000186_00000024,0,
H1_00000662_00000186_00000025,0,
H1_00000662_00000186_00000026,0,
H1_00000662_00000186_00000027,0,
H1_00000662_00000186_00000028,0,
H1_00000662_00000186_00000029,0,
H1_00000670_00000171_00000001,0,
H1_00000670_00000171_00000002,0,
H1_00000670_00000171_00000003,0,
H1_00000670_00000171_00000004,0,
H1_00000670_00000171_00000005,0,
H1_00000670_00000171_00000006,0,
H1_00000670_00000171_00000007,0,
H1_00000670_00000171_00000008,0,
H1_00000670_00000171_00000009,0,
H1_00000670_00000171_00000010,0,
H1_00000670_00000171_00000011,0,
H1_00000670_00000171_00000012,0,
H1_00000670_00000171_00000013,0,
H1_00000670_00000171_00000014,0,
H1_00000670_00000171_00000015,0,
H1_00000670_00000171_00000016,0,
H1_00000670_00000171_00000017,0,
H1_00000670_00000171_00000018,0,
H1_00000670_00000171_00000019,0,
H1_00000670_00000171_00000020,0,
H1_00000670_00000171_00000021,0,
H1_00000670_00000171_00000022,0,
H1_00000670_00000171_00000023,0,
H1_00000670_00000171_00000024,0,
H1_00000670_00000171_00000025,0,
H1_00000670_00000171_00000026,0,
H1_00000670_00000171_00000027,0,
H1_00000693_00000723_00000001,-1,
H1_00000693_00000723_00000002,-1,
H1_00000693_00000723_00000003,1,274 377
H1_00000693_00000723_00000004,1,344 164
H1_00000693_00000723_00000005,-1,
H1_00000693_00000723_00000006,1,355 153
H1_00000693_00000723_00000007,-1,
H1_00000693_00000723_00000008,-1,
H1_00000693_00000723_00000009,-1,
H1_00000693_00000723_00000010,-1,
H1_00000693_00000723_00000011,-1,
H1_00000693_00000723_00000012,-1,
H1_00000693_00000723_00000013,-1,
H1_00000693_00000723_00000014,-1,
H1_00000693_00000723_00000015,-1,
H1_00000693_00000723_00000016,-1,
H1_00000693_00000723_00000017,-1,
H1_00000693_00000723_00000018,-1,
H1_00000693_00000723_00000019,1,258 84 258 72
H1_00000693_00000723_00000020,-1,
H1_00000693_00000723_00000021,-1,
H1_00000693_00000723_00000022,-1,
H1_00000693_00000723_00000023,-1,
H1_00000693_00000723_00000024,-1,
H1_00000693_00000723_00000025,1,361 211
H1_00000693_00000723_00000026,-1,
H1_00000693_00000723_00000027,-1,
H1_00000693_00000723_00000028,-1,
H1_00000693_00000723_00000029,-1,
H1_00000703_00000355_00000001,0,
H1_00000703_00000355_00000002,0,
H1_00000703_00000355_00000003,0,
H1_00000703_00000355_00000004,0,
H1_00000703_00000355_00000005,0,
H1_00000703_00000355_00000006,0,
H1_00000703_00000355_00000007,0,
H1_00000703_00000355_00000008,0,
H1_00000703_00000355_00000009,0,
H1_00000703_00000355_00000010,0,
H1_00000703_00000355_00000011,0,
H1_00000703_00000355_00000012,0,
H1_00000703_00000355_00000013,0,
H1_00000703_00000355_00000014,0,
H1_00000703_00000355_00000015,0,
H1_00000703_00000355_00000016,0,
H1_00000703_00000355_00000017,0,
H1_00000703_00000355_00000018,0,
H1_00000703_00000355_00000019,0,
H1_00000703_00000355_00000020,0,
H1_00000703_00000355_00000021,0,
H1_00000703_00000355_00000022,0,
H1_00000703_00000355_00000023,0,
H1_00000703_00000355_00000024,0,
H1_00000703_00000355_00000025,0,
H1_00000703_00000355_00000026,0,
H1_00000708_00000610_00000001,0,
H1_00000708_00000610_00000002,0,
H1_00000708_00000610_00000003,0,
H1_00000708_00000610_00000004,0,
H1_00000708_00000610_00000005,0,
H1_00000708_00000610_00000006,0,
H1_00000708_00000610_00000007,0,
H1_00000708_00000610_00000008,0,
H1_00000708_00000610_00000009,0,
H1_00000708_00000610_00000010,0,
H1_00000708_00000610_00000011,0,
H1_00000708_00000610_00000012,0,
H1_00000708_00000610_00000013,0,
H1_00000708_00000610_00000014,0,
H1_00000708_00000610_00000015,0,
H1_00000708_00000610_00000016,0,
H1_00000708_00000610_00000017,0,
H1_00000708_00000610_00000018,0,
H1_00000708_00000610_00000019,0,
H1_00000708_00000610_00000020,0,
H1_00000708_00000610_00000021,0,
H1_00000708_00000610_00000022,0,
H1_00000708_00000610_00000023,0,
H1_00000708_00000610_00000024,0,
H1_00000708_00000610_00000025,0,
H1_00000708_00000610_00000026,0,
H1_00000708_00000610_00000027,0,
H1_00000708_00000610_00000028,0,
H1_00000708_00000610_00000029,0,
H1_00000746_00000168_00000001,0,
H1_00000746_00000168_00000002,0,
H1_00000746_00000168_00000003,0,
H1_00000746_00000168_00000004,0,
H1_00000746_00000168_00000005,0,
H1_00000746_00000168_00000006,0,
H1_00000746_00000168_00000007,0,
H1_00000746_00000168_00000008,0,
H1_00000746_00000168_00000009,0,
H1_00000746_00000168_00000010,0,
H1_00000746_00000168_00000011,0,
H1_00000746_00000168_00000012,0,
H1_00000746_00000168_00000013,0,
H1_00000746_00000168_00000014,0,
H1_00000746_00000168_00000015,0,
H1_00000746_00000168_00000016,0,
H1_00000746_00000168_00000017,0,
H1_00000746_00000168_00000018,0,
H1_00000746_00000168_00000019,0,
H1_00000746_00000168_00000020,0,
H1_00000746_00000168_00000021,0,
H1_00000746_00000168_00000022,0,
H1_00000746_00000168_00000023,0,
H1_00000746_00000168_00000024,0,
H1_00000746_00000168_00000025,0,
H1_00000746_00000168_00000026,0,
H1_00000746_00000168_00000027,0,
H1_00000746_00000168_00000028,0,
H1_00000746_00000168_00000029,0,
H1_00000746_00000168_00000030,0,
H1_00000752_00000567_00000001,-1,
H1_00000752_00000567_00000002,-1,
H1_00000752_00000567_00000003,1,183 325
H1_00000752_00000567_00000004,1,180 338
H1_00000752_00000567_00000005,1,176 345
H1_00000752_00000567_00000006,-1,
H1_00000752_00000567_00000007,1,168 351
H1_00000752_00000567_00000008,1,166 356
H1_00000752_00000567_00000009,-1,
H1_00000752_00000567_00000010,-1,
H1_00000752_00000567_00000011,-1,
H1_00000752_00000567_00000012,1,163 160
H1_00000752_00000567_00000013,1,166 365
H1_00000752_00000567_00000014,1,171 373
H1_00000752_00000567_00000015,-1,
H1_00000752_00000567_00000016,1,175 377
H1_00000752_00000567_00000017,-1,
H1_00000752_00000567_00000018,-1,
H1_00000752_00000567_00000019,-1,
H1_00000752_00000567_00000020,-1,
H1_00000752_00000567_00000021,-1,
H1_00000752_00000567_00000022,-1,
H1_00000752_00000567_00000023,-1,
H1_00000752_00000567_00000024,-1,
H1_00000752_00000567_00000025,-1,
H1_00000752_00000567_00000026,-1,
H1_00000752_00000567_00000027,-1,
H1_00000752_00000567_00000028,-1,
H1_00000752_00000567_00000029,-1,
H1_00000752_00000567_00000030,-1,
H1_00000752_00000567_00000031,-1,
H1_00000752_00000567_00000032,-1,
H1_00000761_00000881_00000001,0,
H1_00000761_00000881_00000002,0,
H1_00000761_00000881_00000003,0,
H1_00000761_00000881_00000004,0,
H1_00000761_00000881_00000005,0,
H1_00000761_00000881_00000006,0,
H1_00000761_00000881_00000007,0,
H1_00000761_00000881_00000008,0,
H1_00000761_00000881_00000009,0,
H1_00000761_00000881_00000010,0,
H1_00000761_00000881_00000011,0,
H1_00000761_00000881_00000012,0,
H1_00000761_00000881_00000013,0,
H1_00000761_00000881_00000014,0,
H1_00000761_00000881_00000015,0,
H1_00000761_00000881_00000016,0,
H1_00000761_00000881_00000017,0,
H1_00000761_00000881_00000018,0,
H1_00000761_00000881_00000019,0,
H1_00000761_00000881_00000020,0,
H1_00000761_00000881_00000021,0,
H1_00000761_00000881_00000022,0,
H1_00000761_00000881_00000023,0,
H1_00000761_00000881_00000024,0,
H1_00000761_00000881_00000025,0,
H1_00000761_00000881_00000026,0,
H1_00000761_00000881_00000027,0,
H1_00000763_00000943_00000001,0,
H1_00000763_00000943_00000002,0,
H1_00000763_00000943_00000003,0,
H1_00000763_00000943_00000004,0,
H1_00000763_00000943_00000005,0,
H1_00000763_00000943_00000006,0,
H1_00000763_00000943_00000007,0,
H1_00000763_00000943_00000008,0,
H1_00000763_00000943_00000009,0,
H1_00000763_00000943_00000010,0,
H1_00000763_00000943_00000011,0,
H1_00000763_00000943_00000012,0,
H1_00000763_00000943_00000013,0,
H1_00000763_00000943_00000014,0,
H1_00000763_00000943_00000015,0,
H1_00000763_00000943_00000016,0,
H1_00000763_00000943_00000017,0,
H1_00000763_00000943_00000018,0,
H1_00000763_00000943_00000019,0,
H1_00000763_00000943_00000020,0,
H1_00000763_00000943_00000021,0,
H1_00000763_00000943_00000022,0,
H1_00000763_00000943_00000023,0,
H1_00000763_00000943_00000024,0,
H1_00000763_00000943_00000025,0,
H1_00000763_00000943_00000026,0,
H1_00000766_00000165_00000001,0,
H1_00000766_00000165_00000002,0,
H1_00000766_00000165_00000003,0,
H1_00000766_00000165_00000004,0,
H1_00000766_00000165_00000005,0,
H1_00000766_00000165_00000006,0,
H1_00000766_00000165_00000007,0,
H1_00000766_00000165_00000008,0,
H1_00000766_00000165_00000009,0,
H1_00000766_00000165_00000010,0,
H1_00000766_00000165_00000011,0,
H1_00000766_00000165_00000012,0,
H1_00000766_00000165_00000013,0,
H1_00000766_00000165_00000014,0,
H1_00000766_00000165_00000015,0,
H1_00000766_00000165_00000016,0,
H1_00000766_00000165_00000017,0,
H1_00000766_00000165_00000018,0,
H1_00000766_00000165_00000019,0,
H1_00000766_00000165_00000020,0,
H1_00000766_00000165_00000021,0,
H1_00000766_00000165_00000022,0,
H1_00000766_00000165_00000023,0,
H1_00000766_00000165_00000024,0,
H1_00000766_00000165_00000025,0,
H1_00000766_00000165_00000026,0,
H1_00000766_00000165_00000027,0,
H1_00000766_00000165_00000028,0,
H1_00000768_00000356_00000001,-1,
H1_00000768_00000356_00000002,1,310 348 316 362
H1_00000768_00000356_00000003,1,318 379
H1_00000768_00000356_00000004,1,323 388
H1_00000768_00000356_00000005,1,322 397
H1_00000768_00000356_00000006,1,321 404
H1_00000768_00000356_00000007,1,123 129 318 407
H1_00000768_00000356_00000008,1,115 135 315 412
H1_00000768_00000356_00000009,1,313 412
H1_00000768_00000356_00000010,1,308 412 315 417
H1_00000768_00000356_00000011,1,313 419
H1_00000768_00000356_00000012,1,310 423
H1_00000768_00000356_00000013,1,309 427
H1_00000768_00000356_00000014,1,305 426
H1_00000768_00000356_00000015,1,302 428
H1_00000768_00000356_00000016,-1,
H1_00000768_00000356_00000017,-1,
H1_00000768_00000356_00000018,-1,
H1_00000768_00000356_00000019,-1,
H1_00000768_00000356_00000020,-1,
H1_00000768_00000356_00000021,1,323 352
H1_00000768_00000356_00000022,-1,
H1_00000768_00000356_00000023,-1,
H1_00000768_00000356_00000024,1,318 306 338 286 331 299 348 273
H1_00000768_00000356_00000025,1,147 254
H1_00000768_00000356_00000026,-1,
H1_00000768_00000356_00000027,-1,
H1_00000772_00000400_00000001,0,
H1_00000772_00000400_00000002,0,
H1_00000772_00000400_00000003,0,
H1_00000772_00000400_00000004,0,
H1_00000772_00000400_00000005,0,
H1_00000772_00000400_00000006,0,
H1_00000772_00000400_00000007,0,
H1_00000772_00000400_00000008,0,
H1_00000772_00000400_00000009,0,
H1_00000772_00000400_00000010,0,
H1_00000772_00000400_00000011,0,
H1_00000772_00000400_00000012,0,
H1_00000772_00000400_00000013,0,
H1_00000772_00000400_00000014,0,
H1_00000772_00000400_00000015,0,
H1_00000772_00000400_00000016,0,
H1_00000772_00000400_00000017,0,
H1_00000772_00000400_00000018,0,
H1_00000772_00000400_00000019,0,
H1_00000772_00000400_00000020,0,
H1_00000772_00000400_00000021,0,
H1_00000772_00000400_00000022,0,
H1_00000772_00000400_00000023,0,
H1_00000772_00000400_00000024,0,
H1_00000772_00000400_00000025,0,
H1_00000772_00000400_00000026,0,
H1_00000772_00000400_00000027,0,
H1_00000772_00000400_00000028,0,
H1_00000772_00000400_00000029,0,
H1_00000772_00000400_00000030,0,
H1_00000772_00000400_00000031,0,
H1_00000772_00000400_00000032,0,
H1_00000772_00000400_00000033,0,
H1_00000779_00000390_00000001,1,245 313 209 130
H1_00000779_00000390_00000002,1,404 176
H1_00000779_00000390_00000003,-1,
H1_00000779_00000390_00000004,-1,
H1_00000779_00000390_00000005,1,404 177
H1_00000779_00000390_00000006,1,409 236
H1_00000779_00000390_00000007,-1,
H1_00000779_00000390_00000008,1,391 291 207 264 188 271 202 270 177 273
H1_00000779_00000390_00000009,1,173 284 164 286 156 289
H1_00000779_00000390_00000010,-1,
H1_00000779_00000390_00000011,1,157 284 149 289
H1_00000779_00000390_00000012,1,149 287
H1_00000779_00000390_00000013,1,147 289
H1_00000779_00000390_00000014,-1,
H1_00000779_00000390_00000015,1,143 286
H1_00000779_00000390_00000016,1,141 286
H1_00000779_00000390_00000017,1,141 283
H1_00000779_00000390_00000018,1,141 281
H1_00000779_00000390_00000019,-1,
H1_00000779_00000390_00000020,-1,
H1_00000779_00000390_00000021,-1,
H1_00000779_00000390_00000022,-1,
H1_00000779_00000390_00000023,-1,
H1_00000779_00000390_00000024,-1,
H1_00000779_00000390_00000025,-1,
H1_00000779_00000390_00000026,-1,
H1_00000779_00000390_00000027,-1,
H1_00000779_00000390_00000028,1,229 342 229 356
H1_00000779_00000390_00000029,-1,
H1_00000779_00000390_00000030,-1,
H1_00000782_00000735_00000001,0,
H1_00000782_00000735_00000002,0,
H1_00000782_00000735_00000003,0,
H1_00000782_00000735_00000004,0,
H1_00000782_00000735_00000005,0,
H1_00000782_00000735_00000006,0,
H1_00000782_00000735_00000007,0,
H1_00000782_00000735_00000008,0,
H1_00000782_00000735_00000009,0,
H1_00000782_00000735_00000010,0,
H1_00000782_00000735_00000011,0,
H1_00000782_00000735_00000012,0,
H1_00000782_00000735_00000013,0,
H1_00000782_00000735_00000014,0,
H1_00000782_00000735_00000015,0,
H1_00000782_00000735_00000016,0,
H1_00000782_00000735_00000017,0,
H1_00000782_00000735_00000018,0,
H1_00000782_00000735_00000019,0,
H1_00000782_00000735_00000020,0,
H1_00000782_00000735_00000021,0,
H1_00000782_00000735_00000022,0,
H1_00000782_00000735_00000023,0,
H1_00000782_00000735_00000024,0,
H1_00000782_00000735_00000025,0,
H1_00000782_00000735_00000026,0,
H1_00000782_00000735_00000027,0,
H1_00000782_00000735_00000028,0,
H1_00000782_00000735_00000029,0,
H1_00000782_00000735_00000030,0,
H1_00000784_00000095_00000001,0,
H1_00000784_00000095_00000002,0,
H1_00000784_00000095_00000003,0,
H1_00000784_00000095_00000004,0,
H1_00000784_00000095_00000005,0,
H1_00000784_00000095_00000006,0,
H1_00000784_00000095_00000007,0,
H1_00000784_00000095_00000008,0,
H1_00000784_00000095_00000009,0,
H1_00000784_00000095_00000010,0,
H1_00000784_00000095_00000011,0,
H1_00000784_00000095_00000012,0,
H1_00000784_00000095_00000013,0,
H1_00000784_00000095_00000014,0,
H1_00000784_00000095_00000015,0,
H1_00000784_00000095_00000016,0,
H1_00000784_00000095_00000017,0,
H1_00000784_00000095_00000018,0,
H1_00000784_00000095_00000019,0,
H1_00000784_00000095_00000020,0,
H1_00000784_00000095_00000021,0,
H1_00000784_00000095_00000022,0,
H1_00000784_00000095_00000023,0,
H1_00000784_00000095_00000024,0,
H1_00000784_00000095_00000025,0,
